TeacherID,ExperienceYears,EducationLevel,PayScheme,BaseSalary,BonusReceived,JobSatisfactionScore,StressLevelScore,RetentionStatus,SchoolID,Region,SchoolType,StudentSES,AvgStudentPerformance,BudgetPerStudent
39,8,Bachelors,Performance-Based,48000,4195.930379309551,6.558060850925078,7.42704306647543,Left,235,Suburban,Public,Medium,91.43944089325325,8696.327784395682
39,14,Bachelors,Traditional,54000,0.0,7.211554983733846,7.450147298451644,Stayed,64,Urban,Private,High,58.037933759193294,10803.423444197882
39,26,Bachelors,Performance-Based,66000,2707.309213962624,4.019947527387477,5.839988913506896,Stayed,209,Suburban,Charter,High,75.15047686306048,10097.043255889654
39,6,Masters,Traditional,51000,0.0,8.203706323479533,4.4025186409640575,Stayed,152,Urban,Public,High,73.46448209496975,11910.284641002476
39,25,Masters,Traditional,70000,0.0,7.482035823175409,5.632881131352927,Stayed,129,Rural,Charter,Low,70.99651365087641,12116.848973699176
40,13,Masters,Traditional,58000,0.0,6.093492145830041,4.509944007533262,Stayed,193,Suburban,Charter,High,72.14093744130204,10154.736615295236
40,2,Bachelors,Traditional,42000,0.0,4.4728219077693065,3.599416620889666,Stayed,145,Suburban,Public,Medium,72.59882794248423,7391.060998990293
40,6,Masters,Traditional,51000,0.0,8.35221194492168,4.791706119207992,Stayed,251,Suburban,Private,Medium,57.391160456649544,10173.1795749458
40,13,Masters,Traditional,58000,0.0,6.553654744960012,7.063560219967429,Stayed,1,Rural,Charter,Low,74.96714153011233,8342.009978155855
40,11,Bachelors,Traditional,51000,0.0,4.7963806590456874,3.6512575594969414,Stayed,41,Urban,Charter,High,77.3846657999541,8355.559208867136
41,7,Bachelors,Traditional,47000,0.0,5.082966124845436,2.5343889266179134,Stayed,284,Urban,Public,Low,57.62184501173151,14541.38571560879
41,21,Doctorate,Traditional,71000,0.0,8.312251657403698,1.7645290329504904,Left,191,Urban,Public,Medium,65.53485047932979,9984.054717366766
41,1,Masters,Traditional,46000,0.0,6.041557378465747,3.0153653098887525,Stayed,155,Rural,Public,Low,72.93072473298682,8939.48476325512
41,12,Masters,Traditional,57000,0.0,7.062533555697912,4.651401340249293,Stayed,37,Suburban,Private,Medium,72.08863595004756,8349.005606414978
41,8,Masters,Traditional,53000,0.0,8.634497297524693,7.30096718127435,Stayed,171,Urban,Public,Low,61.10485570374477,9449.896605696711
42,14,Masters,Traditional,59000,0.0,10.0,5.049540564448696,Stayed,254,Urban,Private,Low,80.32465260551147,10508.841686602425
42,8,Masters,Traditional,53000,0.0,3.2508914276896403,8.436413858886112,Stayed,296,Urban,Private,High,63.070904047393455,8979.967202290505
42,21,Bachelors,Performance-Based,61000,5179.216319855217,3.637212033402397,6.275018162900412,Left,19,Urban,Public,Low,60.91975924478789,10648.332704976885
42,11,Bachelors,Traditional,51000,0.0,4.548556996555349,6.019959613275134,Stayed,11,Rural,Public,Low,65.36582307187538,9564.63759354556
42,18,Masters,Traditional,63000,0.0,7.863203001241645,5.269125219246903,Stayed,114,Suburban,Charter,Low,94.63242112485287,12555.353643797018
43,21,Bachelors,Performance-Based,61000,8641.560753430713,7.5178571795735305,6.921787135954064,Stayed,97,Rural,Charter,High,72.96120277064576,6573.730941818245
43,25,Bachelors,Traditional,65000,0.0,5.2199543234681,7.296098588806992,Stayed,59,Rural,Charter,Low,73.31263431403563,10645.437120676179
43,4,Masters,Performance-Based,49000,4622.206624431049,7.1061465528809595,6.449470209636926,Left,293,Suburban,Private,Low,64.10635243055789,10957.959651492783
43,16,Masters,Performance-Based,61000,3099.3036337965304,10.0,6.917159028637942,Stayed,252,Rural,Charter,Medium,79.17861947054776,9688.64552921584
43,29,Bachelors,Traditional,69000,0.0,7.269841226730218,7.088003429516899,Left,132,Suburban,Private,Medium,70.68562974806028,5921.535644479799
44,16,Masters,Traditional,61000,0.0,7.381373806202393,4.280882211772857,Stayed,183,Urban,Private,High,59.29107501938888,6787.107359484855
44,2,Masters,Traditional,47000,0.0,6.095014652167432,2.619782426607366,Stayed,206,Urban,Private,Medium,60.62174960084877,9025.749232470607
44,25,Masters,Performance-Based,70000,2882.7213012058373,6.1263309186143475,6.993973677727664,Stayed,178,Urban,Public,High,84.53534077157317,10622.500309087072
44,7,Masters,Traditional,52000,0.0,7.592238616611552,6.4234099847563915,Stayed,94,Urban,Charter,Low,66.72337853402232,13662.917531708707
44,29,Masters,Performance-Based,74000,3675.774966351181,8.794829406120744,6.387283749784975,Stayed,145,Suburban,Public,Medium,72.59882794248423,7391.060998990293
45,1,Bachelors,Traditional,41000,0.0,7.71550557909261,1.5846309528505884,Stayed,96,Rural,Private,High,55.364850518678814,9061.64869579059
45,15,Bachelors,Traditional,55000,0.0,7.183446254548426,5.814947043554582,Left,120,Urban,Private,Low,77.51933032686775,10135.036962820217
45,22,Masters,Performance-Based,67000,10092.09666680895,6.826113067572365,7.368935216457328,Stayed,79,Rural,Private,Medium,70.91760776535503,14379.605866435344
45,24,Bachelors,Traditional,64000,0.0,8.741023743545687,6.724129592395572,Stayed,149,Urban,Private,Low,75.21941565616898,8972.266165326613
45,8,Masters,Traditional,53000,0.0,6.548643970957961,5.4751130882066565,Left,136,Urban,Charter,Medium,85.4993440501754,10148.18956083955
46,27,Bachelors,Traditional,67000,0.0,9.264493687594062,3.922389101646204,Stayed,25,Rural,Public,Low,64.55617275474818,7987.965237000596
46,19,Masters,Performance-Based,64000,6789.848753888882,6.871111696749627,7.838395490555201,Stayed,144,Suburban,Charter,Low,71.84633858532304,9821.759920974424
46,25,Masters,Performance-Based,70000,5478.954923411793,4.435964726184785,9.834043443702612,Stayed,200,Rural,Public,Low,58.57029702169377,7234.400538071328
46,15,Bachelors,Traditional,55000,0.0,5.143268583869326,5.754198846449606,Stayed,268,Urban,Charter,Low,55.69858622039367,7983.8273781651915
46,1,Masters,Traditional,46000,0.0,6.459228674914165,4.722068511683437,Stayed,257,Rural,Public,Low,82.66911149186623,9024.787551855014
47,16,Bachelors,Performance-Based,56000,4740.358600533148,3.8731967089642945,5.389929623265843,Stayed,143,Suburban,Private,Low,53.92516765438772,5865.115799920247
47,7,Bachelors,Traditional,47000,0.0,4.694578059960519,5.4016268365466935,Stayed,208,Suburban,Public,Low,75.1378595091221,8272.018460640367
47,14,Masters,Performance-Based,59000,3905.8094052257975,6.327146671177309,5.847761357134632,Stayed,243,Suburban,Private,Medium,75.04987278980457,11059.608355830565
47,7,Bachelors,Traditional,47000,0.0,5.963679381570685,3.794488148045404,Stayed,245,Rural,Private,Low,57.997035929442234,5056.710999745422
47,22,Bachelors,Performance-Based,62000,8278.233610888135,9.417092739533773,5.881213021224282,Stayed,176,Rural,Private,Medium,78.27183249036024,9501.927920887243
48,11,Doctorate,Traditional,61000,0.0,7.454028023493978,4.198777475467855,Stayed,88,Suburban,Public,Medium,73.28751109659684,13752.341678431772
48,10,Bachelors,Performance-Based,50000,5338.2481001981805,6.503142169664639,7.714308908008861,Stayed,274,Suburban,Charter,High,70.10233061019586,9561.798942382271
48,4,Bachelors,Traditional,44000,0.0,5.03503426257641,4.127478629077034,Stayed,76,Rural,Charter,Medium,78.21902504375224,8465.3048742239
48,27,Masters,Traditional,72000,0.0,5.4778649039606995,6.742885403220621,Stayed,8,Suburban,Public,High,77.67434729152909,8816.85722232834
48,13,Doctorate,Traditional,63000,0.0,4.672704179874735,3.8614393291870277,Left,296,Urban,Private,High,63.070904047393455,8979.967202290505
49,5,Bachelors,Performance-Based,45000,5066.917541984605,6.392335091157457,5.597169183198149,Stayed,286,Rural,Private,Low,50.47912200477498,10496.441172600673
49,8,Masters,Traditional,53000,0.0,7.496320348321685,6.250293442413387,Left,94,Urban,Charter,Low,66.72337853402232,13662.917531708707
49,22,Bachelors,Traditional,62000,0.0,6.630236961168789,2.6929464383518384,Left,268,Urban,Charter,Low,55.69858622039367,7983.8273781651915
49,22,Doctorate,Performance-Based,72000,6389.9958015537495,9.893085675029532,6.109252157091916,Stayed,189,Rural,Public,High,61.532062819315954,13374.28327014513
49,8,Masters,Traditional,53000,0.0,9.590250763328141,3.762547434601272,Left,294,Urban,Private,High,78.49602097021025,10667.324210573897
50,5,Bachelors,Performance-Based,45000,5322.879726575397,7.077511984892738,5.11898961038095,Left,117,Urban,Charter,High,69.65288230294756,13102.303951045045
50,25,Bachelors,Traditional,65000,0.0,6.509745560406798,3.2153576874018497,Stayed,150,Rural,Private,High,72.96984673233186,7881.572956222097
50,30,Masters,Traditional,75000,0.0,9.37519753807614,4.539829410692945,Stayed,168,Urban,Charter,High,88.96792982653947,11515.01542009461
50,17,Bachelors,Traditional,57000,0.0,3.496640913750058,4.251054140642004,Stayed,284,Urban,Public,Low,57.62184501173151,14541.38571560879
50,23,Bachelors,Traditional,63000,0.0,5.361530852991132,4.525387325457797,Stayed,45,Suburban,Charter,Medium,55.214780096325725,9057.923388763355
51,5,Masters,Traditional,50000,0.0,8.29797535303057,6.146144117744413,Stayed,30,Suburban,Public,Medium,67.08306250206724,11256.69101852856
51,1,Masters,Performance-Based,46000,5150.374175212372,8.454100119940303,5.376231139056305,Stayed,156,Urban,Charter,Low,62.85648581973632,8414.25433547531
51,7,Bachelors,Performance-Based,47000,5450.685507378134,6.596104420214351,8.002891323432792,Stayed,280,Urban,Charter,High,66.14686403138239,12287.508086413858
51,12,Bachelors,Traditional,52000,0.0,8.062163015032885,6.435053475191876,Stayed,229,Urban,Private,High,62.84696290740032,10519.445003442965
51,14,Bachelors,Traditional,54000,0.0,6.5637908797839435,4.388265370897184,Stayed,226,Urban,Public,High,80.88950596967366,6390.235798670962
52,13,Masters,Traditional,58000,0.0,5.943568437713217,4.641678878200104,Stayed,220,Urban,Public,Medium,70.81874139386322,11502.774246743578
52,27,Masters,Traditional,72000,0.0,7.0900435086280185,2.58373331665738,Stayed,88,Suburban,Public,Medium,73.28751109659684,13752.341678431772
52,3,Bachelors,Traditional,43000,0.0,5.344950090739189,1.7706641105712757,Stayed,92,Suburban,Charter,High,79.68644990532889,10983.83834301301
52,4,Masters,Traditional,49000,0.0,7.547951489532683,7.103108220826765,Stayed,180,Rural,Private,Low,97.20169166589619,12239.149822869153
52,28,Masters,Traditional,73000,0.0,6.422737177079312,5.695958424385188,Stayed,167,Urban,Private,Low,78.2206015999449,11228.33340008685
53,15,Masters,Traditional,60000,0.0,8.32967229552439,1.559035489949622,Stayed,205,Rural,Charter,High,56.22330632042909,8698.714861756347
53,13,Bachelors,Traditional,53000,0.0,8.378614724481652,4.564588183717023,Left,156,Urban,Charter,Low,62.85648581973632,8414.25433547531
53,30,Bachelors,Traditional,70000,0.0,5.945405652998284,5.650951133697571,Stayed,194,Suburban,Public,Low,57.542612212880115,8277.431597343473
53,7,Masters,Performance-Based,52000,3985.7538798868195,5.527290525822008,4.718130787036903,Stayed,10,Rural,Private,High,75.42560043585965,9595.614695132212
53,2,Bachelors,Traditional,42000,0.0,6.470475914911656,6.068407234258817,Stayed,52,Rural,Charter,Low,66.14917719583684,12950.712433899103
54,2,Masters,Performance-Based,47000,5240.451266868426,5.949946082509713,7.726649448800431,Stayed,37,Suburban,Private,Medium,72.08863595004756,8349.005606414978
54,14,Masters,Traditional,59000,0.0,7.430376143008485,4.826566827563817,Stayed,47,Rural,Charter,Medium,65.39361229040213,7103.831317005352
54,6,Bachelors,Performance-Based,46000,4256.574193414198,4.0153734679278115,7.2616365054672505,Stayed,251,Suburban,Private,Medium,57.391160456649544,10173.1795749458
54,28,Masters,Traditional,73000,0.0,7.080982627668689,5.096711622215181,Stayed,185,Rural,Private,Medium,67.7653721467415,8487.298509431394
54,18,Doctorate,Traditional,68000,0.0,4.036800150469193,6.088650234744549,Stayed,12,Suburban,Private,High,65.34270246429743,12197.55370397438
55,29,Bachelors,Traditional,69000,0.0,6.31156467126314,5.073580113911536,Left,239,Urban,Charter,High,63.38213535231612,12012.58561842888
55,23,Bachelors,Traditional,63000,0.0,6.653949380206782,4.679835693604688,Stayed,169,Suburban,Charter,High,67.5461188399713,8938.997704778945
55,2,Bachelors,Traditional,42000,0.0,9.236089205274927,7.459232989126254,Stayed,89,Rural,Private,Low,64.70239796232961,11900.847676372101
55,24,Masters,Performance-Based,69000,4801.414579916687,4.803012766567329,3.888527213947439,Stayed,263,Rural,Private,High,37.58732659930927,11742.249406863384
55,9,Masters,Traditional,54000,0.0,6.079896004688591,4.546295470267808,Stayed,128,Urban,Private,Medium,64.33702270397228,11372.102919996878
56,16,Masters,Traditional,61000,0.0,8.405887134345909,7.281995241998248,Stayed,272,Urban,Private,Medium,55.6413784882056,13352.874624550564
56,4,Doctorate,Traditional,54000,0.0,4.698552060423312,6.36865287388875,Stayed,91,Urban,Charter,Medium,70.9707754934804,8203.170657303284
56,20,Masters,Performance-Based,65000,6901.076015856887,6.850658120953188,7.815618154025882,Stayed,252,Rural,Charter,Medium,79.17861947054776,9688.64552921584
56,30,Bachelors,Traditional,70000,0.0,8.01034771478005,3.0907630819077396,Stayed,218,Suburban,Public,Low,67.63181393259991,8044.889510402898
56,27,Bachelors,Traditional,67000,0.0,9.018109285917507,6.8117139626915035,Stayed,116,Urban,Private,Low,73.01547342333612,8503.026926886892
57,5,Masters,Traditional,50000,0.0,6.525024956108158,5.627309919131804,Left,65,Suburban,Charter,Low,78.12525822394198,11380.287983422226
57,23,Masters,Traditional,68000,0.0,6.847276386955645,4.135234398909921,Stayed,210,Rural,Charter,High,100.0,8338.099767177924
57,22,Bachelors,Traditional,62000,0.0,3.113436561782635,5.5804479482818135,Stayed,209,Suburban,Charter,High,75.15047686306048,10097.043255889654
57,23,Masters,Traditional,68000,0.0,9.051485997205221,5.163268445313681,Stayed,94,Urban,Charter,Low,66.72337853402232,13662.917531708707
57,1,Bachelors,Performance-Based,41000,2762.7371436023845,7.870476322799254,5.759344133377251,Stayed,55,Urban,Public,Medium,80.30999522495951,9961.967584194623
58,13,Bachelors,Traditional,53000,0.0,6.977035226240507,5.8689372494016325,Stayed,286,Rural,Private,Low,50.47912200477498,10496.441172600673
58,3,Bachelors,Performance-Based,43000,6632.234872114665,3.383902956883163,3.8857635023996373,Stayed,62,Rural,Public,Medium,68.14341023336183,13065.477826005155
58,21,Masters,Performance-Based,66000,4990.0760319199235,3.6138800901795274,6.43986723101517,Stayed,198,Suburban,Charter,High,71.53725105945527,9619.322643832784
58,20,Bachelors,Performance-Based,60000,6464.690108843291,3.523408623247908,7.164209571531373,Stayed,4,Rural,Public,High,85.23029856408026,11220.74053086693
58,29,Masters,Traditional,74000,0.0,8.808890211424881,7.206755491240413,Stayed,297,Rural,Public,Medium,78.9959987543325,9460.250129413258
59,13,Bachelors,Performance-Based,53000,4581.352645696268,6.930090922030364,6.74997924284527,Stayed,36,Suburban,Private,Medium,57.791563500289776,9705.885236995722
59,2,Bachelors,Traditional,42000,0.0,4.601295270329481,4.3899153754301246,Stayed,145,Suburban,Public,Medium,72.59882794248423,7391.060998990293
59,10,Masters,Traditional,55000,0.0,6.868542613275284,5.2290768488297426,Left,111,Suburban,Private,Medium,50.812287847009586,11423.22975617778
59,8,Bachelors,Performance-Based,48000,9314.616426531007,4.788570153993323,7.613143058013961,Stayed,6,Rural,Charter,Medium,67.6586304305082,10234.654766617565
59,8,Masters,Traditional,53000,0.0,7.448938870609738,5.549685749446958,Stayed,224,Urban,Private,High,53.87284128810349,11141.197337186319
60,23,Bachelors,Performance-Based,63000,4486.091019293001,3.6174197214243877,6.59402809533031,Left,84,Urban,Private,Low,64.81729781726352,8948.489956638477
60,12,Masters,Traditional,57000,0.0,10.0,5.204802996624106,Stayed,123,Rural,Public,Medium,84.02794310936099,9502.071703041853
60,13,Masters,Traditional,58000,0.0,8.639602879919817,5.863054440788563,Stayed,130,Rural,Public,Medium,64.965243458838,6482.521027153771
60,3,Bachelors,Traditional,43000,0.0,5.79626090018253,6.948216987270579,Left,26,Suburban,Private,Low,71.10922589709867,7571.622774424535
60,14,Masters,Traditional,59000,0.0,5.385008598213505,2.3320537501852945,Stayed,172,Urban,Charter,Low,61.841897150345616,5396.157670528831
61,5,Bachelors,Traditional,45000,0.0,8.778556231994495,6.0784299659976,Stayed,276,Rural,Private,High,74.6210347426327,5577.72938198423
61,10,Masters,Performance-Based,55000,6214.262201567237,8.62231777263621,4.6211164814517565,Stayed,238,Rural,Charter,Medium,71.86454314769428,9230.888911540349
61,17,Masters,Traditional,62000,0.0,6.246306269634075,3.7079244464648844,Stayed,213,Urban,Private,Medium,79.54001763493203,9522.10390626718
61,9,Bachelors,Traditional,49000,0.0,5.679307052766391,5.683831658122411,Stayed,139,Urban,Public,Medium,78.1351721736967,6593.23512128969
61,30,Bachelors,Traditional,70000,0.0,10.0,4.537175597489319,Stayed,120,Urban,Private,Low,77.51933032686775,10135.036962820217
62,4,Bachelors,Performance-Based,44000,6373.892985294444,8.911237380162234,9.198907362528498,Stayed,234,Suburban,Public,High,63.483996523941826,7577.967600475087
62,16,Doctorate,Performance-Based,66000,6076.592158099265,8.145014674619604,5.952570905685672,Stayed,152,Urban,Public,High,73.46448209496975,11910.284641002476
62,8,Masters,Traditional,53000,0.0,5.7411854989914906,3.756443812470188,Stayed,54,Suburban,Public,High,76.11676288840867,9680.122940073146
62,8,Masters,Performance-Based,53000,5403.401119833094,2.5245404898974155,3.5781747300182554,Stayed,125,Rural,Charter,Low,75.8685709380027,11290.751899170295
62,25,Masters,Traditional,70000,0.0,6.2328241666746536,3.859399888500041,Stayed,109,Rural,Private,High,72.57550390722764,10240.591263423797
63,20,Bachelors,Traditional,60000,0.0,6.6681195646213425,4.584780050166619,Stayed,282,Suburban,Public,Medium,76.62130674521046,9169.424172198398
